     0 | train=nan | val=nan | lr=nan | t_train=nan | t_val=1.76 | mem=248.9 | psnr_b100=27.621, psnr_set14=28.302, psnr_set5=32.057, psnr_urban100=26.141, ssim_b100=0.738, ssim_set14=0.861, ssim_set5=0.906, ssim_urban100=0.963 |
   284 | train=0.008790 | val=nan | lr=0.002 | t_train=12.95 | t_val=12.26 | mem=383.9 | psnr_b100=27.051, psnr_set14=27.532, psnr_set5=31.238, psnr_urban100=24.786, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.949 |
   285 | train=0.005700 | val=nan | lr=0.002 | t_train=12.91 | t_val=12.26 | mem=383.9 | psnr_b100=27.052, psnr_set14=27.484, psnr_set5=31.241, psnr_urban100=24.762, ssim_b100=0.720, ssim_set14=0.846, ssim_set5=0.896, ssim_urban100=0.948 |
   286 | train=0.007905 | val=nan | lr=0.002 | t_train=12.96 | t_val=12.24 | mem=383.9 | psnr_b100=27.033, psnr_set14=27.465, psnr_set5=31.202, psnr_urban100=24.735, ssim_b100=0.720, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.949 |
   287 | train=0.006349 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.19 | mem=383.9 | psnr_b100=26.986, psnr_set14=27.379, psnr_set5=31.086, psnr_urban100=24.652, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.893, ssim_urban100=0.948 |
   288 | train=0.008864 | val=nan | lr=0.002 | t_train=12.93 | t_val=12.27 | mem=383.9 | psnr_b100=27.074, psnr_set14=27.505, psnr_set5=31.250, psnr_urban100=24.810, ssim_b100=0.721, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.949 |
   289 | train=0.007830 | val=nan | lr=0.002 | t_train=12.97 | t_val=12.32 | mem=383.9 | psnr_b100=27.077, psnr_set14=27.562, psnr_set5=31.320, psnr_urban100=24.855, ssim_b100=0.721, ssim_set14=0.848, ssim_set5=0.898, ssim_urban100=0.949 |
   290 | train=0.007970 | val=nan | lr=0.002 | t_train=12.89 | t_val=12.23 | mem=383.9 | psnr_b100=27.039, psnr_set14=27.452, psnr_set5=31.194, psnr_urban100=24.727, ssim_b100=0.720, ssim_set14=0.846, ssim_set5=0.896, ssim_urban100=0.948 |
   291 | train=0.008003 | val=nan | lr=0.002 | t_train=12.91 | t_val=12.26 | mem=383.9 | psnr_b100=27.021, psnr_set14=27.477, psnr_set5=31.258, psnr_urban100=24.731, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.896, ssim_urban100=0.946 |
   292 | train=0.007299 | val=nan | lr=0.002 | t_train=12.93 | t_val=12.28 | mem=383.9 | psnr_b100=27.001, psnr_set14=27.439, psnr_set5=31.165, psnr_urban100=24.726, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.896, ssim_urban100=0.948 |
   293 | train=0.008041 | val=nan | lr=0.002 | t_train=12.91 | t_val=12.26 | mem=383.9 | psnr_b100=26.993, psnr_set14=27.374, psnr_set5=31.082, psnr_urban100=24.640, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.947 |
   294 | train=0.007242 | val=nan | lr=0.002 | t_train=12.82 | t_val=12.17 | mem=383.9 | psnr_b100=27.019, psnr_set14=27.453, psnr_set5=31.214, psnr_urban100=24.710, ssim_b100=0.719, ssim_set14=0.845, ssim_set5=0.895, ssim_urban100=0.948 |
   295 | train=0.006857 | val=nan | lr=0.002 | t_train=12.87 | t_val=12.22 | mem=383.9 | psnr_b100=27.018, psnr_set14=27.458, psnr_set5=31.221, psnr_urban100=24.695, ssim_b100=0.718, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.947 |
   296 | train=0.006240 | val=nan | lr=0.002 | t_train=12.86 | t_val=12.21 | mem=383.9 | psnr_b100=27.034, psnr_set14=27.470, psnr_set5=31.258, psnr_urban100=24.741, ssim_b100=0.720, ssim_set14=0.846, ssim_set5=0.897, ssim_urban100=0.948 |
   297 | train=0.005952 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.21 | mem=383.9 | psnr_b100=27.019, psnr_set14=27.479, psnr_set5=31.338, psnr_urban100=24.738, ssim_b100=0.720, ssim_set14=0.846, ssim_set5=0.897, ssim_urban100=0.948 |
   298 | train=0.007940 | val=nan | lr=0.002 | t_train=12.89 | t_val=12.24 | mem=383.9 | psnr_b100=27.076, psnr_set14=27.509, psnr_set5=31.226, psnr_urban100=24.829, ssim_b100=0.721, ssim_set14=0.848, ssim_set5=0.895, ssim_urban100=0.950 |
   299 | train=0.006528 | val=nan | lr=0.002 | t_train=12.89 | t_val=12.23 | mem=383.9 | psnr_b100=27.027, psnr_set14=27.454, psnr_set5=31.198, psnr_urban100=24.754, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.947 |
   300 | train=0.007687 | val=nan | lr=0.002 | t_train=12.75 | t_val=12.09 | mem=383.9 | psnr_b100=27.009, psnr_set14=27.438, psnr_set5=31.152, psnr_urban100=24.719, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.894, ssim_urban100=0.948 |
   301 | train=0.007326 | val=nan | lr=0.002 | t_train=12.89 | t_val=12.22 | mem=383.9 | psnr_b100=26.998, psnr_set14=27.412, psnr_set5=31.094, psnr_urban100=24.722, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.892, ssim_urban100=0.948 |
   302 | train=0.008146 | val=nan | lr=0.002 | t_train=12.87 | t_val=12.21 | mem=383.9 | psnr_b100=27.033, psnr_set14=27.460, psnr_set5=31.112, psnr_urban100=24.755, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.893, ssim_urban100=0.948 |
   303 | train=0.006198 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.18 | mem=383.9 | psnr_b100=27.005, psnr_set14=27.426, psnr_set5=31.071, psnr_urban100=24.684, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.892, ssim_urban100=0.948 |
   304 | train=0.007274 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.19 | mem=383.9 | psnr_b100=27.061, psnr_set14=27.516, psnr_set5=31.233, psnr_urban100=24.809, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.950 |
   305 | train=0.007464 | val=nan | lr=0.002 | t_train=12.91 | t_val=12.25 | mem=383.9 | psnr_b100=27.037, psnr_set14=27.465, psnr_set5=31.154, psnr_urban100=24.750, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.893, ssim_urban100=0.949 |
   306 | train=0.008874 | val=nan | lr=0.002 | t_train=12.89 | t_val=12.23 | mem=383.9 | psnr_b100=27.018, psnr_set14=27.428, psnr_set5=31.166, psnr_urban100=24.682, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.948 |
   307 | train=0.008037 | val=nan | lr=0.002 | t_train=12.88 | t_val=12.22 | mem=383.9 | psnr_b100=27.027, psnr_set14=27.432, psnr_set5=31.120, psnr_urban100=24.693, ssim_b100=0.719, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.948 |
   308 | train=0.007192 | val=nan | lr=0.002 | t_train=12.76 | t_val=12.10 | mem=383.9 | psnr_b100=27.117, psnr_set14=27.570, psnr_set5=31.370, psnr_urban100=24.827, ssim_b100=0.722, ssim_set14=0.848, ssim_set5=0.898, ssim_urban100=0.949 |
   309 | train=0.007419 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.19 | mem=383.9 | psnr_b100=27.013, psnr_set14=27.410, psnr_set5=31.111, psnr_urban100=24.698, ssim_b100=0.719, ssim_set14=0.845, ssim_set5=0.892, ssim_urban100=0.948 |
   310 | train=0.007808 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.20 | mem=383.9 | psnr_b100=26.971, psnr_set14=27.361, psnr_set5=31.096, psnr_urban100=24.632, ssim_b100=0.718, ssim_set14=0.844, ssim_set5=0.892, ssim_urban100=0.947 |
   311 | train=0.006982 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.19 | mem=383.9 | psnr_b100=26.989, psnr_set14=27.372, psnr_set5=31.067, psnr_urban100=24.659, ssim_b100=0.718, ssim_set14=0.844, ssim_set5=0.891, ssim_urban100=0.947 |
   312 | train=0.008254 | val=nan | lr=0.002 | t_train=12.90 | t_val=12.24 | mem=383.9 | psnr_b100=27.034, psnr_set14=27.450, psnr_set5=31.162, psnr_urban100=24.717, ssim_b100=0.720, ssim_set14=0.846, ssim_set5=0.894, ssim_urban100=0.948 |
   313 | train=0.006770 | val=nan | lr=0.002 | t_train=12.88 | t_val=12.21 | mem=383.9 | psnr_b100=27.058, psnr_set14=27.476, psnr_set5=31.227, psnr_urban100=24.794, ssim_b100=0.720, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.949 |
   314 | train=0.007713 | val=nan | lr=0.002 | t_train=12.89 | t_val=12.23 | mem=383.9 | psnr_b100=27.043, psnr_set14=27.448, psnr_set5=31.198, psnr_urban100=24.763, ssim_b100=0.720, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.949 |
   315 | train=0.008042 | val=nan | lr=0.002 | t_train=12.86 | t_val=12.21 | mem=383.9 | psnr_b100=27.022, psnr_set14=27.456, psnr_set5=31.194, psnr_urban100=24.748, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.948 |
   316 | train=0.008456 | val=nan | lr=0.002 | t_train=12.88 | t_val=12.22 | mem=383.9 | psnr_b100=26.972, psnr_set14=27.388, psnr_set5=31.096, psnr_urban100=24.682, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.948 |
   317 | train=0.006130 | val=nan | lr=0.002 | t_train=12.97 | t_val=12.25 | mem=383.9 | psnr_b100=27.009, psnr_set14=27.426, psnr_set5=31.135, psnr_urban100=24.716, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.894, ssim_urban100=0.948 |
   318 | train=0.007112 | val=nan | lr=0.002 | t_train=12.95 | t_val=12.19 | mem=383.9 | psnr_b100=26.998, psnr_set14=27.392, psnr_set5=31.070, psnr_urban100=24.712, ssim_b100=0.718, ssim_set14=0.846, ssim_set5=0.892, ssim_urban100=0.948 |
   319 | train=0.008928 | val=nan | lr=0.002 | t_train=12.93 | t_val=12.28 | mem=383.9 | psnr_b100=26.987, psnr_set14=27.373, psnr_set5=31.118, psnr_urban100=24.706, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.948 |
   320 | train=0.007133 | val=nan | lr=0.002 | t_train=12.92 | t_val=12.23 | mem=383.9 | psnr_b100=27.085, psnr_set14=27.515, psnr_set5=31.356, psnr_urban100=24.845, ssim_b100=0.721, ssim_set14=0.847, ssim_set5=0.897, ssim_urban100=0.950 |
   321 | train=0.007009 | val=nan | lr=0.002 | t_train=12.81 | t_val=12.16 | mem=383.9 | psnr_b100=26.970, psnr_set14=27.357, psnr_set5=31.054, psnr_urban100=24.624, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.892, ssim_urban100=0.947 |
   322 | train=0.007741 | val=nan | lr=0.002 | t_train=12.88 | t_val=12.21 | mem=383.9 | psnr_b100=26.988, psnr_set14=27.412, psnr_set5=31.035, psnr_urban100=24.736, ssim_b100=0.720, ssim_set14=0.846, ssim_set5=0.896, ssim_urban100=0.949 |
   323 | train=0.009334 | val=nan | lr=0.002 | t_train=12.84 | t_val=12.19 | mem=383.9 | psnr_b100=27.054, psnr_set14=27.510, psnr_set5=31.291, psnr_urban100=24.801, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.949 |
   324 | train=0.008445 | val=nan | lr=0.002 | t_train=12.89 | t_val=12.24 | mem=383.9 | psnr_b100=27.021, psnr_set14=27.435, psnr_set5=31.190, psnr_urban100=24.744, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.949 |
   325 | train=0.007391 | val=nan | lr=0.002 | t_train=12.92 | t_val=12.27 | mem=383.9 | psnr_b100=27.066, psnr_set14=27.540, psnr_set5=31.276, psnr_urban100=24.822, ssim_b100=0.721, ssim_set14=0.848, ssim_set5=0.896, ssim_urban100=0.950 |
   326 | train=0.008820 | val=nan | lr=0.002 | t_train=13.04 | t_val=12.35 | mem=383.9 | psnr_b100=27.040, psnr_set14=27.479, psnr_set5=31.161, psnr_urban100=24.745, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.894, ssim_urban100=0.949 |
   327 | train=0.008020 | val=nan | lr=0.002 | t_train=13.13 | t_val=12.45 | mem=383.9 | psnr_b100=27.046, psnr_set14=27.497, psnr_set5=31.203, psnr_urban100=24.797, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.895, ssim_urban100=0.950 |
   328 | train=0.007763 | val=nan | lr=0.002 | t_train=13.11 | t_val=12.45 | mem=383.9 | psnr_b100=26.986, psnr_set14=27.418, psnr_set5=31.167, psnr_urban100=24.702, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.948 |
   329 | train=0.007271 | val=nan | lr=0.002 | t_train=12.93 | t_val=12.25 | mem=383.9 | psnr_b100=27.050, psnr_set14=27.461, psnr_set5=31.261, psnr_urban100=24.803, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.897, ssim_urban100=0.949 |
   330 | train=0.006038 | val=nan | lr=0.002 | t_train=12.97 | t_val=12.32 | mem=383.9 | psnr_b100=26.968, psnr_set14=27.425, psnr_set5=31.117, psnr_urban100=24.697, ssim_b100=0.717, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.948 |
   331 | train=0.008067 | val=nan | lr=0.002 | t_train=12.88 | t_val=12.22 | mem=383.9 | psnr_b100=27.066, psnr_set14=27.505, psnr_set5=31.239, psnr_urban100=24.801, ssim_b100=0.721, ssim_set14=0.848, ssim_set5=0.896, ssim_urban100=0.949 |
   332 | train=0.007546 | val=nan | lr=0.002 | t_train=12.92 | t_val=12.26 | mem=383.9 | psnr_b100=27.051, psnr_set14=27.533, psnr_set5=31.301, psnr_urban100=24.802, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.897, ssim_urban100=0.949 |
   333 | train=0.006228 | val=nan | lr=0.002 | t_train=13.06 | t_val=12.39 | mem=383.9 | psnr_b100=27.002, psnr_set14=27.457, psnr_set5=31.189, psnr_urban100=24.773, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.949 |
   334 | train=0.007213 | val=nan | lr=0.002 | t_train=12.90 | t_val=12.25 | mem=383.9 | psnr_b100=27.005, psnr_set14=27.429, psnr_set5=31.148, psnr_urban100=24.731, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.947 |
   335 | train=0.011286 | val=nan | lr=0.002 | t_train=12.92 | t_val=12.27 | mem=383.9 | psnr_b100=27.069, psnr_set14=27.502, psnr_set5=31.239, psnr_urban100=24.815, ssim_b100=0.721, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.949 |
   336 | train=0.008851 | val=nan | lr=0.002 | t_train=12.94 | t_val=12.26 | mem=383.9 | psnr_b100=27.057, psnr_set14=27.457, psnr_set5=31.304, psnr_urban100=24.745, ssim_b100=0.721, ssim_set14=0.846, ssim_set5=0.898, ssim_urban100=0.948 |
   337 | train=0.008864 | val=nan | lr=0.002 | t_train=12.89 | t_val=12.23 | mem=383.9 | psnr_b100=27.047, psnr_set14=27.483, psnr_set5=31.302, psnr_urban100=24.794, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.897, ssim_urban100=0.949 |
   338 | train=0.006468 | val=nan | lr=0.002 | t_train=12.95 | t_val=12.28 | mem=383.9 | psnr_b100=26.980, psnr_set14=27.415, psnr_set5=31.143, psnr_urban100=24.750, ssim_b100=0.717, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.948 |
   339 | train=0.008740 | val=nan | lr=0.002 | t_train=12.91 | t_val=12.23 | mem=383.9 | psnr_b100=26.991, psnr_set14=27.417, psnr_set5=31.145, psnr_urban100=24.703, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.948 |
   340 | train=0.008848 | val=nan | lr=0.002 | t_train=12.92 | t_val=12.26 | mem=383.9 | psnr_b100=26.979, psnr_set14=27.405, psnr_set5=31.131, psnr_urban100=24.718, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.948 |
   341 | train=0.006672 | val=nan | lr=0.002 | t_train=12.91 | t_val=12.25 | mem=383.9 | psnr_b100=27.051, psnr_set14=27.454, psnr_set5=31.193, psnr_urban100=24.835, ssim_b100=0.720, ssim_set14=0.846, ssim_set5=0.894, ssim_urban100=0.950 |
   342 | train=0.007720 | val=nan | lr=0.002 | t_train=12.87 | t_val=12.21 | mem=383.9 | psnr_b100=27.042, psnr_set14=27.467, psnr_set5=31.165, psnr_urban100=24.735, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.894, ssim_urban100=0.948 |
   343 | train=0.007515 | val=nan | lr=0.002 | t_train=12.86 | t_val=12.20 | mem=383.9 | psnr_b100=27.027, psnr_set14=27.440, psnr_set5=31.182, psnr_urban100=24.716, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.948 |
   344 | train=0.007001 | val=nan | lr=0.002 | t_train=12.90 | t_val=12.24 | mem=383.9 | psnr_b100=27.069, psnr_set14=27.514, psnr_set5=31.294, psnr_urban100=24.822, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.949 |
   345 | train=0.008288 | val=nan | lr=0.002 | t_train=12.89 | t_val=12.23 | mem=383.9 | psnr_b100=27.040, psnr_set14=27.457, psnr_set5=31.155, psnr_urban100=24.748, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.893, ssim_urban100=0.949 |
   346 | train=0.006797 | val=nan | lr=0.002 | t_train=12.93 | t_val=12.26 | mem=383.9 | psnr_b100=27.016, psnr_set14=27.440, psnr_set5=31.098, psnr_urban100=24.769, ssim_b100=0.721, ssim_set14=0.847, ssim_set5=0.897, ssim_urban100=0.949 |
   347 | train=0.006918 | val=nan | lr=0.002 | t_train=12.91 | t_val=12.25 | mem=383.9 | psnr_b100=27.086, psnr_set14=27.545, psnr_set5=31.268, psnr_urban100=24.850, ssim_b100=0.721, ssim_set14=0.848, ssim_set5=0.896, ssim_urban100=0.950 |
   348 | train=0.006251 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.20 | mem=383.9 | psnr_b100=27.077, psnr_set14=27.551, psnr_set5=31.323, psnr_urban100=24.840, ssim_b100=0.721, ssim_set14=0.848, ssim_set5=0.897, ssim_urban100=0.950 |
   349 | train=0.006911 | val=nan | lr=0.002 | t_train=12.94 | t_val=12.22 | mem=383.9 | psnr_b100=27.074, psnr_set14=27.504, psnr_set5=31.342, psnr_urban100=24.821, ssim_b100=0.721, ssim_set14=0.848, ssim_set5=0.898, ssim_urban100=0.949 |
   350 | train=0.006396 | val=nan | lr=0.002 | t_train=12.86 | t_val=12.20 | mem=383.9 | psnr_b100=27.035, psnr_set14=27.438, psnr_set5=31.203, psnr_urban100=24.746, ssim_b100=0.720, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.949 |
   351 | train=0.006174 | val=nan | lr=0.0019982 | t_train=12.87 | t_val=12.22 | mem=383.9 | psnr_b100=27.100, psnr_set14=27.547, psnr_set5=31.344, psnr_urban100=24.865, ssim_b100=0.722, ssim_set14=0.848, ssim_set5=0.898, ssim_urban100=0.950 |
