     0 | train=nan | val=nan | lr=nan | t_train=nan | t_val=1.75 | mem=248.9 | psnr_b100=27.621, psnr_set14=28.302, psnr_set5=32.057, psnr_urban100=26.141, ssim_b100=0.738, ssim_set14=0.861, ssim_set5=0.906, ssim_urban100=0.963 |
   188 | train=0.008565 | val=nan | lr=0.002 | t_train=12.80 | t_val=12.14 | mem=383.9 | psnr_b100=27.014, psnr_set14=27.463, psnr_set5=31.253, psnr_urban100=24.684, ssim_b100=0.718, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.947 |
   189 | train=0.006167 | val=nan | lr=0.002 | t_train=12.83 | t_val=12.18 | mem=383.9 | psnr_b100=26.970, psnr_set14=27.388, psnr_set5=31.123, psnr_urban100=24.637, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.947 |
   190 | train=0.006740 | val=nan | lr=0.002 | t_train=12.89 | t_val=12.23 | mem=383.9 | psnr_b100=26.977, psnr_set14=27.385, psnr_set5=31.115, psnr_urban100=24.627, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.947 |
   191 | train=0.007827 | val=nan | lr=0.002 | t_train=12.98 | t_val=12.25 | mem=383.9 | psnr_b100=26.979, psnr_set14=27.392, psnr_set5=31.177, psnr_urban100=24.606, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.946 |
   192 | train=0.007066 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.20 | mem=383.9 | psnr_b100=26.954, psnr_set14=27.340, psnr_set5=31.070, psnr_urban100=24.558, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.893, ssim_urban100=0.945 |
   193 | train=0.007039 | val=nan | lr=0.002 | t_train=12.88 | t_val=12.22 | mem=383.9 | psnr_b100=26.988, psnr_set14=27.469, psnr_set5=31.162, psnr_urban100=24.688, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.947 |
   194 | train=0.006317 | val=nan | lr=0.002 | t_train=12.88 | t_val=12.21 | mem=383.9 | psnr_b100=26.984, psnr_set14=27.456, psnr_set5=31.163, psnr_urban100=24.710, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.948 |
   195 | train=0.005297 | val=nan | lr=0.002 | t_train=12.86 | t_val=12.20 | mem=383.9 | psnr_b100=26.896, psnr_set14=27.236, psnr_set5=31.039, psnr_urban100=24.426, ssim_b100=0.716, ssim_set14=0.842, ssim_set5=0.893, ssim_urban100=0.943 |
   196 | train=0.007082 | val=nan | lr=0.002 | t_train=12.87 | t_val=12.22 | mem=383.9 | psnr_b100=27.023, psnr_set14=27.474, psnr_set5=31.191, psnr_urban100=24.720, ssim_b100=0.720, ssim_set14=0.846, ssim_set5=0.894, ssim_urban100=0.948 |
   197 | train=0.007124 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.21 | mem=383.9 | psnr_b100=26.991, psnr_set14=27.401, psnr_set5=31.178, psnr_urban100=24.648, ssim_b100=0.719, ssim_set14=0.845, ssim_set5=0.895, ssim_urban100=0.947 |
   198 | train=0.009055 | val=nan | lr=0.002 | t_train=12.77 | t_val=12.11 | mem=383.9 | psnr_b100=26.945, psnr_set14=27.366, psnr_set5=31.048, psnr_urban100=24.626, ssim_b100=0.717, ssim_set14=0.843, ssim_set5=0.892, ssim_urban100=0.946 |
   199 | train=0.006426 | val=nan | lr=0.002 | t_train=12.87 | t_val=12.21 | mem=383.9 | psnr_b100=26.995, psnr_set14=27.400, psnr_set5=31.182, psnr_urban100=24.682, ssim_b100=0.719, ssim_set14=0.845, ssim_set5=0.895, ssim_urban100=0.947 |
   200 | train=0.006840 | val=nan | lr=0.002 | t_train=12.84 | t_val=12.19 | mem=383.9 | psnr_b100=26.936, psnr_set14=27.279, psnr_set5=30.986, psnr_urban100=24.569, ssim_b100=0.717, ssim_set14=0.843, ssim_set5=0.892, ssim_urban100=0.946 |
   201 | train=0.007452 | val=nan | lr=0.002 | t_train=12.90 | t_val=12.25 | mem=383.9 | psnr_b100=26.944, psnr_set14=27.375, psnr_set5=31.054, psnr_urban100=24.624, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.947 |
   202 | train=0.007127 | val=nan | lr=0.002 | t_train=12.78 | t_val=12.13 | mem=383.9 | psnr_b100=26.953, psnr_set14=27.361, psnr_set5=31.106, psnr_urban100=24.627, ssim_b100=0.718, ssim_set14=0.844, ssim_set5=0.893, ssim_urban100=0.947 |
   203 | train=0.007889 | val=nan | lr=0.002 | t_train=12.80 | t_val=12.15 | mem=383.9 | psnr_b100=26.834, psnr_set14=27.247, psnr_set5=30.908, psnr_urban100=24.507, ssim_b100=0.714, ssim_set14=0.842, ssim_set5=0.890, ssim_urban100=0.945 |
   204 | train=0.007076 | val=nan | lr=0.002 | t_train=12.82 | t_val=12.17 | mem=383.9 | psnr_b100=26.990, psnr_set14=27.421, psnr_set5=31.193, psnr_urban100=24.640, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.894, ssim_urban100=0.946 |
   205 | train=0.008266 | val=nan | lr=0.002 | t_train=12.90 | t_val=12.23 | mem=383.9 | psnr_b100=26.935, psnr_set14=27.355, psnr_set5=30.973, psnr_urban100=24.620, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.892, ssim_urban100=0.947 |
   206 | train=0.006198 | val=nan | lr=0.002 | t_train=12.76 | t_val=12.11 | mem=383.9 | psnr_b100=26.880, psnr_set14=27.233, psnr_set5=30.941, psnr_urban100=24.442, ssim_b100=0.714, ssim_set14=0.841, ssim_set5=0.888, ssim_urban100=0.944 |
   207 | train=0.007103 | val=nan | lr=0.002 | t_train=12.91 | t_val=12.26 | mem=383.9 | psnr_b100=26.979, psnr_set14=27.446, psnr_set5=31.161, psnr_urban100=24.649, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.947 |
   208 | train=0.006186 | val=nan | lr=0.002 | t_train=12.90 | t_val=12.24 | mem=383.9 | psnr_b100=26.943, psnr_set14=27.409, psnr_set5=31.119, psnr_urban100=24.628, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.892, ssim_urban100=0.946 |
   209 | train=0.007143 | val=nan | lr=0.002 | t_train=12.96 | t_val=12.30 | mem=383.9 | psnr_b100=27.020, psnr_set14=27.442, psnr_set5=31.164, psnr_urban100=24.696, ssim_b100=0.720, ssim_set14=0.846, ssim_set5=0.894, ssim_urban100=0.948 |
   210 | train=0.007319 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.20 | mem=383.9 | psnr_b100=27.001, psnr_set14=27.376, psnr_set5=31.104, psnr_urban100=24.654, ssim_b100=0.719, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.947 |
   211 | train=0.007399 | val=nan | lr=0.002 | t_train=12.90 | t_val=12.24 | mem=383.9 | psnr_b100=26.995, psnr_set14=27.431, psnr_set5=31.204, psnr_urban100=24.641, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.894, ssim_urban100=0.947 |
   212 | train=0.006493 | val=nan | lr=0.002 | t_train=12.82 | t_val=12.17 | mem=383.9 | psnr_b100=26.961, psnr_set14=27.372, psnr_set5=31.110, psnr_urban100=24.618, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.947 |
   213 | train=0.007401 | val=nan | lr=0.002 | t_train=12.89 | t_val=12.23 | mem=383.9 | psnr_b100=26.951, psnr_set14=27.390, psnr_set5=31.051, psnr_urban100=24.675, ssim_b100=0.716, ssim_set14=0.844, ssim_set5=0.891, ssim_urban100=0.947 |
   214 | train=0.008198 | val=nan | lr=0.002 | t_train=12.80 | t_val=12.15 | mem=383.9 | psnr_b100=27.021, psnr_set14=27.472, psnr_set5=31.218, psnr_urban100=24.724, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.895, ssim_urban100=0.948 |
   215 | train=0.007278 | val=nan | lr=0.002 | t_train=12.97 | t_val=12.22 | mem=383.9 | psnr_b100=27.003, psnr_set14=27.447, psnr_set5=31.266, psnr_urban100=24.723, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.895, ssim_urban100=0.948 |
   216 | train=0.006679 | val=nan | lr=0.002 | t_train=12.88 | t_val=12.23 | mem=383.9 | psnr_b100=27.050, psnr_set14=27.493, psnr_set5=31.233, psnr_urban100=24.809, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.895, ssim_urban100=0.949 |
   217 | train=0.008029 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.20 | mem=383.9 | psnr_b100=26.966, psnr_set14=27.347, psnr_set5=31.055, psnr_urban100=24.615, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.891, ssim_urban100=0.947 |
   218 | train=0.006868 | val=nan | lr=0.002 | t_train=12.87 | t_val=12.23 | mem=383.9 | psnr_b100=26.970, psnr_set14=27.360, psnr_set5=31.095, psnr_urban100=24.639, ssim_b100=0.717, ssim_set14=0.844, ssim_set5=0.892, ssim_urban100=0.947 |
   219 | train=0.008840 | val=nan | lr=0.002 | t_train=12.85 | t_val=12.20 | mem=383.9 | psnr_b100=27.079, psnr_set14=27.543, psnr_set5=31.270, psnr_urban100=24.832, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.895, ssim_urban100=0.949 |
   220 | train=0.007745 | val=nan | lr=0.002 | t_train=12.94 | t_val=12.27 | mem=383.9 | psnr_b100=27.099, psnr_set14=27.582, psnr_set5=31.372, psnr_urban100=24.845, ssim_b100=0.721, ssim_set14=0.848, ssim_set5=0.898, ssim_urban100=0.949 |
   221 | train=0.008588 | val=nan | lr=0.002 | t_train=12.89 | t_val=12.23 | mem=383.9 | psnr_b100=27.007, psnr_set14=27.397, psnr_set5=31.132, psnr_urban100=24.685, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.894, ssim_urban100=0.948 |
   222 | train=0.005261 | val=nan | lr=0.002 | t_train=12.93 | t_val=12.28 | mem=383.9 | psnr_b100=27.006, psnr_set14=27.444, psnr_set5=31.202, psnr_urban100=24.725, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.948 |
   223 | train=0.006805 | val=nan | lr=0.0019964 | t_train=12.99 | t_val=12.26 | mem=383.9 | psnr_b100=26.967, psnr_set14=27.389, psnr_set5=31.137, psnr_urban100=24.668, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.895, ssim_urban100=0.947 |
   224 | train=0.006420 | val=nan | lr=0.0019926 | t_train=12.91 | t_val=12.24 | mem=383.9 | psnr_b100=27.033, psnr_set14=27.439, psnr_set5=31.216, psnr_urban100=24.755, ssim_b100=0.720, ssim_set14=0.846, ssim_set5=0.896, ssim_urban100=0.948 |
   225 | train=0.005936 | val=nan | lr=0.0019888 | t_train=12.89 | t_val=12.23 | mem=383.9 | psnr_b100=27.039, psnr_set14=27.434, psnr_set5=31.228, psnr_urban100=24.751, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.896, ssim_urban100=0.948 |
   226 | train=0.005765 | val=nan | lr=0.0019851 | t_train=12.87 | t_val=12.22 | mem=383.9 | psnr_b100=27.025, psnr_set14=27.452, psnr_set5=31.239, psnr_urban100=24.797, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.949 |
   227 | train=0.008183 | val=nan | lr=0.0019813 | t_train=12.95 | t_val=12.28 | mem=383.9 | psnr_b100=27.090, psnr_set14=27.524, psnr_set5=31.425, psnr_urban100=24.823, ssim_b100=0.721, ssim_set14=0.847, ssim_set5=0.899, ssim_urban100=0.949 |
   228 | train=0.010221 | val=nan | lr=0.0019775 | t_train=12.89 | t_val=12.24 | mem=383.9 | psnr_b100=26.999, psnr_set14=27.435, psnr_set5=31.136, psnr_urban100=24.763, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.948 |
   229 | train=0.007568 | val=nan | lr=0.0019738 | t_train=12.89 | t_val=12.23 | mem=383.9 | psnr_b100=27.006, psnr_set14=27.423, psnr_set5=31.162, psnr_urban100=24.716, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.948 |
   230 | train=0.007154 | val=nan | lr=0.00197 | t_train=12.88 | t_val=12.22 | mem=383.9 | psnr_b100=27.016, psnr_set14=27.415, psnr_set5=31.228, psnr_urban100=24.673, ssim_b100=0.719, ssim_set14=0.845, ssim_set5=0.896, ssim_urban100=0.947 |
   231 | train=0.006795 | val=nan | lr=0.0019663 | t_train=12.85 | t_val=12.20 | mem=383.9 | psnr_b100=27.036, psnr_set14=27.513, psnr_set5=31.217, psnr_urban100=24.762, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.895, ssim_urban100=0.948 |
   232 | train=0.006785 | val=nan | lr=0.0019626 | t_train=12.85 | t_val=12.21 | mem=383.9 | psnr_b100=26.970, psnr_set14=27.421, psnr_set5=31.196, psnr_urban100=24.688, ssim_b100=0.718, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.948 |
   233 | train=0.006467 | val=nan | lr=0.0019588 | t_train=12.86 | t_val=12.21 | mem=383.9 | psnr_b100=27.009, psnr_set14=27.430, psnr_set5=31.180, psnr_urban100=24.758, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.894, ssim_urban100=0.949 |
   234 | train=0.007177 | val=nan | lr=0.0019551 | t_train=12.90 | t_val=12.24 | mem=383.9 | psnr_b100=27.085, psnr_set14=27.559, psnr_set5=31.263, psnr_urban100=24.847, ssim_b100=0.722, ssim_set14=0.849, ssim_set5=0.898, ssim_urban100=0.950 |
   235 | train=0.006897 | val=nan | lr=0.0019514 | t_train=12.90 | t_val=12.24 | mem=383.9 | psnr_b100=27.027, psnr_set14=27.461, psnr_set5=31.190, psnr_urban100=24.757, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.895, ssim_urban100=0.948 |
   236 | train=0.005934 | val=nan | lr=0.0019477 | t_train=12.87 | t_val=12.21 | mem=383.9 | psnr_b100=27.056, psnr_set14=27.513, psnr_set5=31.292, psnr_urban100=24.802, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.949 |
   237 | train=0.007217 | val=nan | lr=0.001944 | t_train=12.89 | t_val=12.23 | mem=383.9 | psnr_b100=26.967, psnr_set14=27.358, psnr_set5=31.095, psnr_urban100=24.614, ssim_b100=0.718, ssim_set14=0.844, ssim_set5=0.893, ssim_urban100=0.947 |
   238 | train=0.006985 | val=nan | lr=0.0019403 | t_train=12.90 | t_val=12.24 | mem=383.9 | psnr_b100=27.037, psnr_set14=27.471, psnr_set5=31.222, psnr_urban100=24.722, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.948 |
   239 | train=0.007220 | val=nan | lr=0.0019366 | t_train=12.90 | t_val=12.25 | mem=383.9 | psnr_b100=27.059, psnr_set14=27.499, psnr_set5=31.220, psnr_urban100=24.752, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.894, ssim_urban100=0.948 |
   240 | train=0.005550 | val=nan | lr=0.0019329 | t_train=12.87 | t_val=12.21 | mem=383.9 | psnr_b100=27.062, psnr_set14=27.484, psnr_set5=31.227, psnr_urban100=24.755, ssim_b100=0.721, ssim_set14=0.847, ssim_set5=0.895, ssim_urban100=0.949 |
   241 | train=0.006516 | val=nan | lr=0.0019293 | t_train=12.94 | t_val=12.27 | mem=383.9 | psnr_b100=27.039, psnr_set14=27.478, psnr_set5=31.235, psnr_urban100=24.731, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.948 |
   242 | train=0.007132 | val=nan | lr=0.0019256 | t_train=12.97 | t_val=12.31 | mem=383.9 | psnr_b100=27.038, psnr_set14=27.452, psnr_set5=31.209, psnr_urban100=24.757, ssim_b100=0.720, ssim_set14=0.846, ssim_set5=0.895, ssim_urban100=0.948 |
   243 | train=0.006072 | val=nan | lr=0.001922 | t_train=12.90 | t_val=12.23 | mem=383.9 | psnr_b100=27.055, psnr_set14=27.498, psnr_set5=31.288, psnr_urban100=24.804, ssim_b100=0.720, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.949 |
   244 | train=0.005323 | val=nan | lr=0.0019183 | t_train=12.93 | t_val=12.28 | mem=383.9 | psnr_b100=27.007, psnr_set14=27.442, psnr_set5=31.195, psnr_urban100=24.730, ssim_b100=0.718, ssim_set14=0.845, ssim_set5=0.894, ssim_urban100=0.948 |
   245 | train=0.006437 | val=nan | lr=0.0019147 | t_train=12.96 | t_val=12.29 | mem=383.9 | psnr_b100=27.063, psnr_set14=27.543, psnr_set5=31.274, psnr_urban100=24.790, ssim_b100=0.720, ssim_set14=0.848, ssim_set5=0.896, ssim_urban100=0.949 |
   246 | train=0.006521 | val=nan | lr=0.001911 | t_train=12.97 | t_val=12.22 | mem=383.9 | psnr_b100=26.990, psnr_set14=27.401, psnr_set5=31.128, psnr_urban100=24.672, ssim_b100=0.719, ssim_set14=0.845, ssim_set5=0.893, ssim_urban100=0.948 |
   247 | train=0.006989 | val=nan | lr=0.0019074 | t_train=12.88 | t_val=12.23 | mem=383.9 | psnr_b100=27.076, psnr_set14=27.497, psnr_set5=31.303, psnr_urban100=24.776, ssim_b100=0.721, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.948 |
   248 | train=0.005935 | val=nan | lr=0.0019038 | t_train=12.81 | t_val=12.16 | mem=383.9 | psnr_b100=27.012, psnr_set14=27.469, psnr_set5=31.207, psnr_urban100=24.740, ssim_b100=0.719, ssim_set14=0.846, ssim_set5=0.894, ssim_urban100=0.948 |
   249 | train=0.005523 | val=nan | lr=0.0019002 | t_train=12.91 | t_val=12.25 | mem=383.9 | psnr_b100=27.029, psnr_set14=27.495, psnr_set5=31.251, psnr_urban100=24.738, ssim_b100=0.719, ssim_set14=0.847, ssim_set5=0.896, ssim_urban100=0.948 |
